datetime,locationID,car_type
2017-01-01 00:39:57,255,taxi
2017-01-01 00:39:58,242,taxi
2017-01-01 00:39:58,226,taxi
2017-01-01 00:39:58,74,taxi
2017-01-01 00:40:00,260,taxi
2017-01-01 00:40:01,40,taxi
2017-01-01 00:40:01,66,taxi
2017-01-01 00:40:03,166,taxi
2017-01-01 00:40:03,145,taxi
2017-01-01 00:40:03,25,taxi
2017-01-01 00:40:05,217,taxi
2017-01-01 00:40:06,62,taxi
2017-01-01 00:40:06,41,taxi
2017-01-01 00:40:07,42,taxi
2017-01-01 00:40:10,37,taxi
2017-01-01 00:40:10,196,taxi
2017-01-01 00:40:11,61,taxi
2017-01-01 00:40:16,146,taxi
2017-01-01 00:40:17,256,taxi
2017-01-01 00:40:17,33,taxi
2017-01-01 00:40:17,173,taxi
2017-01-01 00:40:17,145,taxi
2017-01-01 00:40:18,70,taxi
2017-01-01 00:40:18,177,taxi
2017-01-01 00:40:19,25,taxi
2017-01-01 00:40:19,37,taxi
2017-01-01 00:40:20,223,taxi
2017-01-01 00:40:20,256,taxi
2017-01-01 00:40:20,75,taxi
2017-01-01 00:40:22,112,taxi
2017-01-01 00:40:23,225,taxi
2017-01-01 00:40:23,25,taxi
2017-01-01 00:40:26,228,taxi
2017-01-01 00:40:27,75,taxi
2017-01-01 00:40:28,40,taxi
2017-01-01 00:40:28,146,taxi
2017-01-01 00:40:29,7,taxi
2017-01-01 00:40:29,226,taxi
2017-01-01 00:40:29,42,taxi
2017-01-01 00:40:30,181,taxi
2017-01-01 00:40:30,179,taxi
2017-01-01 00:40:31,129,taxi
2017-01-01 00:40:32,25,taxi
2017-01-01 00:40:33,223,taxi
2017-01-01 00:40:34,225,taxi
2017-01-01 00:40:36,181,taxi
2017-01-01 00:40:36,74,taxi
2017-01-01 00:40:38,166,taxi
2017-01-01 00:40:38,7,taxi
2017-01-01 00:40:39,255,taxi
2017-01-01 00:40:40,127,taxi
2017-01-01 00:40:43,7,taxi
2017-01-01 00:40:43,7,taxi
2017-01-01 00:40:43,75,taxi
2017-01-01 00:40:43,40,taxi
2017-01-01 00:40:45,181,taxi
2017-01-01 00:40:45,129,taxi
2017-01-01 00:40:45,255,taxi
2017-01-01 00:40:46,166,taxi
2017-01-01 00:40:46,255,taxi
2017-01-01 00:40:46,189,taxi
2017-01-01 00:40:47,42,taxi
2017-01-01 00:40:47,17,taxi
2017-01-01 00:40:48,41,taxi
2017-01-01 00:40:51,74,taxi
2017-01-01 00:40:53,190,taxi
2017-01-01 00:40:53,169,taxi
2017-01-01 00:40:54,7,taxi
2017-01-01 00:40:54,74,taxi
2017-01-01 00:40:55,181,taxi
2017-01-01 00:40:56,42,taxi
2017-01-01 00:40:56,80,taxi
2017-01-01 00:40:57,75,taxi
2017-01-01 00:40:57,129,taxi
2017-01-01 00:40:57,244,taxi
2017-01-01 00:41:01,41,taxi
2017-01-01 00:41:01,260,taxi
2017-01-01 00:41:02,41,taxi
2017-01-01 00:41:03,41,taxi
2017-01-01 00:41:04,129,taxi
2017-01-01 00:41:04,248,taxi
2017-01-01 00:41:04,61,taxi
2017-01-01 00:41:06,49,taxi
2017-01-01 00:41:06,189,taxi
2017-01-01 00:41:06,181,taxi
2017-01-01 00:41:08,127,taxi
2017-01-01 00:41:09,36,taxi
2017-01-01 00:41:09,17,taxi
2017-01-01 00:41:09,112,taxi
2017-01-01 00:41:09,257,taxi
2017-01-01 00:41:11,174,taxi
2017-01-01 00:41:11,223,taxi
2017-01-01 00:41:12,7,taxi
2017-01-01 00:41:12,49,taxi
2017-01-01 00:41:12,25,taxi
2017-01-01 00:41:12,255,taxi
2017-01-01 00:41:13,255,taxi
2017-01-01 00:41:14,7,taxi
2017-01-01 00:41:16,181,taxi
2017-01-01 00:41:17,244,taxi
2017-01-01 00:41:17,17,taxi
2017-01-01 00:41:17,255,taxi
2017-01-01 00:41:17,7,taxi
2017-01-01 00:41:19,25,taxi
2017-01-01 00:41:19,49,taxi
2017-01-01 00:41:20,62,taxi
2017-01-01 00:41:20,42,taxi
2017-01-01 00:41:21,82,taxi
2017-01-01 00:41:22,75,taxi
2017-01-01 00:41:23,56,taxi
2017-01-01 00:41:23,66,taxi
2017-01-01 00:41:24,116,taxi
2017-01-01 00:41:24,17,taxi
2017-01-01 00:41:25,7,taxi
2017-01-01 00:41:26,63,taxi
2017-01-01 00:41:26,75,taxi
2017-01-01 00:41:27,256,taxi
2017-01-01 00:41:27,82,taxi
2017-01-01 00:41:28,7,taxi
2017-01-01 00:41:32,97,taxi
2017-01-01 00:41:35,25,taxi
2017-01-01 00:41:37,7,taxi
2017-01-01 00:41:38,112,taxi
2017-01-01 00:41:39,17,taxi
2017-01-01 00:41:40,225,taxi
2017-01-01 00:41:41,41,taxi
2017-01-01 00:41:41,169,taxi
2017-01-01 00:41:41,75,taxi
2017-01-01 00:41:42,129,taxi
2017-01-01 00:41:43,112,taxi
2017-01-01 00:41:44,49,taxi
2017-01-01 00:41:44,223,taxi
2017-01-01 00:41:45,223,taxi
2017-01-01 00:41:46,152,taxi
2017-01-01 00:41:46,256,taxi
2017-01-01 00:41:48,255,taxi
2017-01-01 00:41:48,95,taxi
2017-01-01 00:41:48,129,taxi
2017-01-01 00:41:49,80,taxi
2017-01-01 00:41:51,188,taxi
2017-01-01 00:41:51,42,taxi
2017-01-01 00:41:51,159,taxi
2017-01-01 00:41:51,42,taxi
2017-01-01 00:41:52,61,taxi
2017-01-01 00:41:52,33,taxi
2017-01-01 00:41:53,82,taxi
2017-01-01 00:41:53,112,taxi
2017-01-01 00:41:54,7,taxi
2017-01-01 00:41:55,40,taxi
2017-01-01 00:41:55,189,taxi
2017-01-01 00:41:56,248,taxi
2017-01-01 00:41:57,255,taxi
2017-01-01 00:41:57,179,taxi
2017-01-01 00:41:58,36,taxi
2017-01-01 00:42:01,80,taxi
2017-01-01 00:42:01,244,taxi
2017-01-01 00:42:03,112,taxi
2017-01-01 00:42:03,61,taxi
2017-01-01 00:42:05,112,taxi
2017-01-01 00:42:05,42,taxi
2017-01-01 00:42:06,83,taxi
2017-01-01 00:42:07,82,taxi
2017-01-01 00:42:08,255,taxi
2017-01-01 00:42:09,41,taxi
2017-01-01 00:42:10,65,taxi
2017-01-01 00:42:10,82,taxi
2017-01-01 00:42:11,33,taxi
2017-01-01 00:42:12,106,taxi
2017-01-01 00:42:14,181,taxi
2017-01-01 00:42:14,173,taxi
2017-01-01 00:42:15,97,taxi
2017-01-01 00:42:16,7,taxi
2017-01-01 00:42:19,65,taxi
2017-01-01 00:42:20,74,taxi
2017-01-01 00:42:20,41,taxi
2017-01-01 00:42:20,255,taxi
2017-01-01 00:42:20,147,taxi
2017-01-01 00:42:21,152,taxi
2017-01-01 00:42:21,75,taxi
2017-01-01 00:42:21,7,taxi
2017-01-01 00:42:25,129,taxi
2017-01-01 00:42:27,157,taxi
2017-01-01 00:42:29,75,taxi
2017-01-01 00:42:29,82,taxi
2017-01-01 00:42:31,56,taxi
2017-01-01 00:42:31,42,taxi
2017-01-01 00:42:33,129,taxi
2017-01-01 00:42:33,181,taxi
2017-01-01 00:42:34,226,taxi
2017-01-01 00:42:34,255,taxi
2017-01-01 00:42:35,181,taxi
2017-01-01 00:42:35,173,taxi
2017-01-01 00:42:36,223,taxi
2017-01-01 00:42:37,82,taxi
2017-01-01 00:42:38,243,taxi
2017-01-01 00:42:39,36,taxi
2017-01-01 00:42:39,82,taxi
2017-01-01 00:42:40,159,taxi
2017-01-01 00:42:40,247,taxi
2017-01-01 00:42:41,260,taxi
2017-01-01 00:42:41,75,taxi
2017-01-01 00:42:43,17,taxi
2017-01-01 00:42:43,208,taxi
2017-01-01 00:42:43,159,taxi
2017-01-01 00:42:43,49,taxi
2017-01-01 00:42:43,65,taxi
2017-01-01 00:42:43,129,taxi
2017-01-01 00:42:44,129,taxi
2017-01-01 00:42:44,95,taxi
2017-01-01 00:42:45,225,taxi
2017-01-01 00:42:45,17,taxi
2017-01-01 00:42:46,49,taxi
2017-01-01 00:42:46,260,taxi
2017-01-01 00:42:47,106,taxi
2017-01-01 00:42:49,47,taxi
2017-01-01 00:42:50,255,taxi
2017-01-01 00:42:50,129,taxi
2017-01-01 00:42:50,49,taxi
2017-01-01 00:42:51,36,taxi
2017-01-01 00:42:51,131,taxi
2017-01-01 00:42:53,195,taxi
2017-01-01 00:42:53,7,taxi
2017-01-01 00:42:54,25,taxi
2017-01-01 00:42:55,41,taxi
2017-01-01 00:42:55,112,taxi
2017-01-01 00:42:55,7,taxi
2017-01-01 00:42:55,256,taxi
2017-01-01 00:42:57,145,taxi
2017-01-01 00:42:58,159,taxi
2017-01-01 00:42:58,56,taxi
2017-01-01 00:43:00,173,taxi
2017-01-01 00:43:01,255,taxi
2017-01-01 00:43:02,55,taxi
2017-01-01 00:43:02,255,taxi
2017-01-01 00:43:02,17,taxi
2017-01-01 00:43:03,255,taxi
2017-01-01 00:43:03,40,taxi
2017-01-01 00:43:05,260,taxi
2017-01-01 00:43:06,74,taxi
2017-01-01 00:43:06,82,taxi
2017-01-01 00:43:06,168,taxi
2017-01-01 00:43:07,185,taxi
2017-01-01 00:43:07,92,taxi
2017-01-01 00:43:08,41,taxi
2017-01-01 00:43:09,97,taxi
2017-01-01 00:43:09,17,taxi
2017-01-01 00:43:10,181,taxi
2017-01-01 00:43:12,82,taxi
2017-01-01 00:43:14,56,taxi
2017-01-01 00:43:15,7,taxi
2017-01-01 00:43:15,7,taxi
2017-01-01 00:43:17,213,taxi
2017-01-01 00:43:18,7,taxi
2017-01-01 00:43:19,181,taxi
2017-01-01 00:43:19,74,taxi
2017-01-01 00:43:21,112,taxi
2017-01-01 00:43:23,256,taxi
2017-01-01 00:43:23,89,taxi
2017-01-01 00:43:24,129,taxi
2017-01-01 00:43:24,181,taxi
2017-01-01 00:43:24,255,taxi
2017-01-01 00:43:25,223,taxi
2017-01-01 00:43:26,255,taxi
2017-01-01 00:43:27,94,taxi
2017-01-01 00:43:28,82,taxi
2017-01-01 00:43:28,97,taxi
2017-01-01 00:43:29,255,taxi
2017-01-01 00:43:31,146,taxi
2017-01-01 00:43:32,75,taxi
2017-01-01 00:43:32,166,taxi
2017-01-01 00:43:34,181,taxi
2017-01-01 00:43:35,255,taxi
2017-01-01 00:43:35,244,taxi
2017-01-01 00:43:37,41,taxi
2017-01-01 00:43:40,42,taxi
2017-01-01 00:43:40,24,taxi
2017-01-01 00:43:41,7,taxi
2017-01-01 00:43:43,112,taxi
2017-01-01 00:43:43,181,taxi
2017-01-01 00:43:44,74,taxi
2017-01-01 00:43:44,49,taxi
2017-01-01 00:43:45,247,taxi
2017-01-01 00:43:45,130,taxi
2017-01-01 00:43:46,255,taxi
2017-01-01 00:43:46,41,taxi
2017-01-01 00:43:46,255,taxi
2017-01-01 00:43:47,94,taxi
2017-01-01 00:43:47,33,taxi
2017-01-01 00:43:47,89,taxi
2017-01-01 00:43:48,33,taxi
2017-01-01 00:43:48,82,taxi
2017-01-01 00:43:50,55,taxi
2017-01-01 00:43:50,41,taxi
2017-01-01 00:43:51,152,taxi
2017-01-01 00:43:52,228,taxi
2017-01-01 00:43:53,14,taxi
2017-01-01 00:43:54,75,taxi
2017-01-01 00:43:54,189,taxi
2017-01-01 00:43:57,52,taxi
2017-01-01 00:43:58,95,taxi
2017-01-01 00:44:00,49,taxi
2017-01-01 00:44:00,181,taxi
2017-01-01 00:44:00,255,taxi
2017-01-01 00:44:02,7,taxi
2017-01-01 00:44:03,173,taxi
2017-01-01 00:44:03,189,taxi
2017-01-01 00:44:05,226,taxi
2017-01-01 00:44:05,80,taxi
2017-01-01 00:44:08,33,taxi
2017-01-01 00:44:08,243,taxi
2017-01-01 00:44:08,61,taxi
2017-01-01 00:44:08,95,taxi
2017-01-01 00:44:10,256,taxi
2017-01-01 00:44:11,181,taxi
2017-01-01 00:44:11,260,taxi
2017-01-01 00:44:14,7,taxi
2017-01-01 00:44:14,61,taxi
2017-01-01 00:44:14,75,taxi
2017-01-01 00:44:15,228,taxi
2017-01-01 00:44:16,80,taxi
2017-01-01 00:44:17,112,taxi
2017-01-01 00:44:19,80,taxi
2017-01-01 00:44:20,36,taxi
2017-01-01 00:44:21,244,taxi
2017-01-01 00:44:21,223,taxi
2017-01-01 00:44:21,226,taxi
2017-01-01 00:44:23,244,taxi
2017-01-01 00:44:26,95,taxi
2017-01-01 00:44:26,75,taxi
2017-01-01 00:44:26,212,taxi
2017-01-01 00:44:28,256,taxi
2017-01-01 00:44:28,75,taxi
2017-01-01 00:44:30,129,taxi
2017-01-01 00:44:31,7,taxi
2017-01-01 00:44:31,97,taxi
2017-01-01 00:44:31,256,taxi
2017-01-01 00:44:32,112,taxi
2017-01-01 00:44:34,112,taxi
2017-01-01 00:44:35,7,taxi
2017-01-01 00:44:35,42,taxi
2017-01-01 00:44:35,225,taxi
2017-01-01 00:44:36,129,taxi
2017-01-01 00:44:36,42,taxi
2017-01-01 00:44:37,106,taxi
2017-01-01 00:44:37,7,taxi
2017-01-01 00:44:39,82,taxi
2017-01-01 00:44:40,7,taxi
2017-01-01 00:44:40,75,taxi
2017-01-01 00:44:42,17,taxi
2017-01-01 00:44:42,225,taxi
2017-01-01 00:44:43,17,taxi
2017-01-01 00:44:44,256,taxi
2017-01-01 00:44:44,255,taxi
2017-01-01 00:44:44,52,taxi
2017-01-01 00:44:45,255,taxi
2017-01-01 00:44:46,146,taxi
2017-01-01 00:44:46,52,taxi
2017-01-01 00:44:49,226,taxi
2017-01-01 00:44:49,226,taxi
2017-01-01 00:44:51,129,taxi
2017-01-01 00:44:51,7,taxi
2017-01-01 00:44:52,255,taxi
2017-01-01 00:44:52,223,taxi
2017-01-01 00:44:53,83,taxi
2017-01-01 00:44:53,49,taxi
2017-01-01 00:44:54,33,taxi
2017-01-01 00:44:56,256,taxi
2017-01-01 00:44:57,36,taxi
2017-01-01 00:44:58,95,taxi
2017-01-01 00:44:59,41,taxi
2017-01-01 00:45:02,181,taxi
2017-01-01 00:45:02,255,taxi
2017-01-01 00:45:02,181,taxi
2017-01-01 00:45:03,112,taxi
2017-01-01 00:45:05,145,taxi
2017-01-01 00:45:06,112,taxi
2017-01-01 00:45:07,181,taxi
2017-01-01 00:45:08,129,taxi
2017-01-01 00:45:10,129,taxi
2017-01-01 00:45:11,255,taxi
2017-01-01 00:45:11,179,taxi
2017-01-01 00:45:11,255,taxi
2017-01-01 00:45:13,42,taxi
2017-01-01 00:45:14,173,taxi
2017-01-01 00:45:15,226,taxi
2017-01-01 00:45:16,41,taxi
2017-01-01 00:45:17,212,taxi
2017-01-01 00:45:17,208,taxi
2017-01-01 00:45:17,152,taxi
2017-01-01 00:45:19,129,taxi
2017-01-01 00:45:20,223,taxi
2017-01-01 00:45:20,129,taxi
2017-01-01 00:45:21,55,taxi
2017-01-01 00:45:22,33,taxi
2017-01-01 00:45:23,129,taxi
2017-01-01 00:45:24,226,taxi
2017-01-01 00:45:24,116,taxi
2017-01-01 00:45:24,82,taxi
2017-01-01 00:45:25,32,taxi
2017-01-01 00:45:25,7,taxi
2017-01-01 00:45:26,17,taxi
2017-01-01 00:45:27,255,taxi
2017-01-01 00:45:27,129,taxi
2017-01-01 00:45:27,37,taxi
2017-01-01 00:45:28,17,taxi
2017-01-01 00:45:29,82,taxi
2017-01-01 00:45:29,181,taxi
2017-01-01 00:45:29,247,taxi
2017-01-01 00:45:30,260,taxi
2017-01-01 00:45:30,24,taxi
2017-01-01 00:45:30,65,taxi
2017-01-01 00:45:32,181,taxi
2017-01-01 00:45:32,75,taxi
2017-01-01 00:45:32,75,taxi
2017-01-01 00:45:32,243,taxi
2017-01-01 00:45:33,97,taxi
2017-01-01 00:45:34,7,taxi
2017-01-01 00:45:35,62,taxi
2017-01-01 00:45:36,80,taxi
2017-01-01 00:45:37,41,taxi
2017-01-01 00:45:37,223,taxi
2017-01-01 00:45:38,256,taxi
2017-01-01 00:45:39,74,taxi
2017-01-01 00:45:39,181,taxi
2017-01-01 00:45:40,147,taxi
2017-01-01 00:45:40,181,taxi
2017-01-01 00:45:42,82,taxi
2017-01-01 00:45:43,65,taxi
2017-01-01 00:45:43,62,taxi
2017-01-01 00:45:45,129,taxi
2017-01-01 00:45:45,228,taxi
2017-01-01 00:45:46,129,taxi
2017-01-01 00:45:47,74,taxi
2017-01-01 00:45:47,179,taxi
2017-01-01 00:45:49,174,taxi
2017-01-01 00:45:49,7,taxi
2017-01-01 00:45:49,255,taxi
2017-01-01 00:45:50,25,taxi
2017-01-01 00:45:50,106,taxi
2017-01-01 00:45:50,152,taxi
2017-01-01 00:45:50,80,taxi
2017-01-01 00:45:51,129,taxi
2017-01-01 00:45:51,49,taxi
2017-01-01 00:45:52,41,taxi
2017-01-01 00:45:53,60,taxi
2017-01-01 00:45:53,60,taxi
2017-01-01 00:45:54,129,taxi
2017-01-01 00:45:56,65,taxi
2017-01-01 00:45:56,41,taxi
2017-01-01 00:45:57,243,taxi
2017-01-01 00:45:57,42,taxi
2017-01-01 00:45:59,49,taxi
2017-01-01 00:46:00,256,taxi
2017-01-01 00:46:01,75,taxi
2017-01-01 00:46:02,42,taxi
2017-01-01 00:46:02,42,taxi
2017-01-01 00:46:04,260,taxi
2017-01-01 00:46:04,75,taxi
2017-01-01 00:46:04,94,taxi
2017-01-01 00:46:05,7,taxi
2017-01-01 00:46:05,179,taxi
2017-01-01 00:46:06,7,taxi
2017-01-01 00:46:07,145,taxi
2017-01-01 00:46:09,181,taxi
2017-01-01 00:46:09,223,taxi
2017-01-01 00:46:11,173,taxi
2017-01-01 00:46:11,159,taxi
2017-01-01 00:46:11,97,taxi
2017-01-01 00:46:11,108,taxi
2017-01-01 00:46:12,95,taxi
2017-01-01 00:46:12,212,taxi
2017-01-01 00:46:12,74,taxi
2017-01-01 00:46:15,166,taxi
2017-01-01 00:46:16,216,taxi
2017-01-01 00:46:18,82,taxi
2017-01-01 00:46:18,7,taxi
2017-01-01 00:46:18,74,taxi
2017-01-01 00:46:18,129,taxi
2017-01-01 00:46:22,226,taxi
2017-01-01 00:46:22,129,taxi
2017-01-01 00:46:25,75,taxi
2017-01-01 00:46:25,42,taxi
2017-01-01 00:46:25,256,taxi
2017-01-01 00:46:27,226,taxi
2017-01-01 00:46:28,196,taxi
2017-01-01 00:46:29,80,taxi
2017-01-01 00:46:30,42,taxi
2017-01-01 00:46:30,42,taxi
2017-01-01 00:46:30,255,taxi
2017-01-01 00:46:31,65,taxi
2017-01-01 00:46:32,244,taxi
2017-01-01 00:46:32,51,taxi
2017-01-01 00:46:32,41,taxi
2017-01-01 00:46:34,75,taxi
2017-01-01 00:46:35,82,taxi
2017-01-01 00:46:36,181,taxi
2017-01-01 00:46:38,41,taxi
2017-01-01 00:46:39,247,taxi
2017-01-01 00:46:40,65,taxi
2017-01-01 00:46:41,255,taxi
2017-01-01 00:46:41,133,taxi
2017-01-01 00:46:44,257,taxi
2017-01-01 00:46:47,92,taxi
2017-01-01 00:46:48,226,taxi
2017-01-01 00:46:49,181,taxi
2017-01-01 00:46:51,92,taxi
2017-01-01 00:46:51,42,taxi
2017-01-01 00:46:51,80,taxi
2017-01-01 00:46:52,82,taxi
2017-01-01 00:46:54,129,taxi
2017-01-01 00:46:55,228,taxi
2017-01-01 00:46:55,42,taxi
2017-01-01 00:46:55,41,taxi
2017-01-01 00:46:57,74,taxi
2017-01-01 00:46:57,243,taxi
2017-01-01 00:46:57,56,taxi
2017-01-01 00:46:57,152,taxi
2017-01-01 00:46:57,112,taxi
2017-01-01 00:46:59,31,taxi
2017-01-01 00:47:02,41,taxi
2017-01-01 00:47:04,82,taxi
2017-01-01 00:47:04,36,taxi
2017-01-01 00:47:04,41,taxi
2017-01-01 00:47:05,255,taxi
2017-01-01 00:47:07,244,taxi
2017-01-01 00:47:08,14,taxi
2017-01-01 00:47:10,189,taxi
2017-01-01 00:47:10,7,taxi
2017-01-01 00:47:10,223,taxi
2017-01-01 00:47:12,75,taxi
2017-01-01 00:47:13,256,taxi
2017-01-01 00:47:14,181,taxi
2017-01-01 00:47:14,190,taxi
2017-01-01 00:47:14,235,taxi
2017-01-01 00:47:14,42,taxi
2017-01-01 00:47:15,181,taxi
2017-01-01 00:47:15,41,taxi
2017-01-01 00:47:16,41,taxi
2017-01-01 00:47:16,112,taxi
2017-01-01 00:47:17,41,taxi
2017-01-01 00:47:17,83,taxi
2017-01-01 00:47:18,112,taxi
2017-01-01 00:47:21,61,taxi
2017-01-01 00:47:21,49,taxi
2017-01-01 00:47:21,37,taxi
2017-01-01 00:47:22,129,taxi
2017-01-01 00:47:22,92,taxi
2017-01-01 00:47:24,37,taxi
2017-01-01 00:47:24,112,taxi
2017-01-01 00:47:25,181,taxi
2017-01-01 00:47:25,82,taxi
2017-01-01 00:47:26,225,taxi
2017-01-01 00:47:28,244,taxi
2017-01-01 00:47:28,7,taxi
2017-01-01 00:47:28,112,taxi
2017-01-01 00:47:29,197,taxi
2017-01-01 00:47:29,37,taxi
2017-01-01 00:47:29,42,taxi
2017-01-01 00:47:31,33,taxi
2017-01-01 00:47:34,56,taxi
2017-01-01 00:47:34,62,taxi
2017-01-01 00:47:34,80,taxi
2017-01-01 00:47:34,25,taxi
2017-01-01 00:47:37,130,taxi
2017-01-01 00:47:37,74,taxi
2017-01-01 00:47:37,189,taxi
2017-01-01 00:47:38,223,taxi
2017-01-01 00:47:38,112,taxi
2017-01-01 00:47:39,256,taxi
2017-01-01 00:47:40,7,taxi
2017-01-01 00:47:41,256,taxi
2017-01-01 00:47:41,244,taxi
2017-01-01 00:47:42,116,taxi
2017-01-01 00:47:44,95,taxi
2017-01-01 00:47:46,223,taxi
2017-01-01 00:47:46,112,taxi
2017-01-01 00:47:49,129,taxi
2017-01-01 00:47:50,82,taxi
2017-01-01 00:47:50,49,taxi
2017-01-01 00:47:50,112,taxi
2017-01-01 00:47:50,82,taxi
2017-01-01 00:47:50,82,taxi
2017-01-01 00:47:51,247,taxi
2017-01-01 00:47:52,256,taxi
2017-01-01 00:47:52,97,taxi
2017-01-01 00:47:52,256,taxi
2017-01-01 00:47:53,179,taxi
2017-01-01 00:47:53,37,taxi
2017-01-01 00:47:55,189,taxi
2017-01-01 00:47:55,20,taxi
2017-01-01 00:47:56,42,taxi
2017-01-01 00:48:02,42,taxi
2017-01-01 00:48:02,7,taxi
2017-01-01 00:48:02,41,taxi
2017-01-01 00:48:03,182,taxi
2017-01-01 00:48:04,256,taxi
2017-01-01 00:48:04,42,taxi
2017-01-01 00:48:04,255,taxi
2017-01-01 00:48:05,82,taxi
2017-01-01 00:48:05,41,taxi
2017-01-01 00:48:06,95,taxi
2017-01-01 00:48:10,75,taxi
2017-01-01 00:48:11,41,taxi
2017-01-01 00:48:12,129,taxi
2017-01-01 00:48:13,40,taxi
2017-01-01 00:48:14,177,taxi
2017-01-01 00:48:14,7,taxi
2017-01-01 00:48:16,41,taxi
2017-01-01 00:48:18,129,taxi
2017-01-01 00:48:18,17,taxi
2017-01-01 00:48:19,62,taxi
2017-01-01 00:48:19,223,taxi
2017-01-01 00:48:19,129,taxi
2017-01-01 00:48:19,255,taxi
2017-01-01 00:48:20,130,taxi
2017-01-01 00:48:20,188,taxi
2017-01-01 00:48:21,256,taxi
2017-01-01 00:48:22,7,taxi
2017-01-01 00:48:24,166,taxi
2017-01-01 00:48:24,220,taxi
2017-01-01 00:48:24,255,taxi
2017-01-01 00:48:24,106,taxi
2017-01-01 00:48:26,129,taxi
2017-01-01 00:48:27,74,taxi
2017-01-01 00:48:29,80,taxi
2017-01-01 00:48:30,127,taxi
2017-01-01 00:48:30,173,taxi
2017-01-01 00:48:31,41,taxi
2017-01-01 00:48:32,145,taxi
2017-01-01 00:48:32,74,taxi
2017-01-01 00:48:32,25,taxi
2017-01-01 00:48:33,66,taxi
2017-01-01 00:48:33,65,taxi
2017-01-01 00:48:33,75,taxi
2017-01-01 00:48:34,116,taxi
2017-01-01 00:48:35,41,taxi
2017-01-01 00:48:36,167,taxi
2017-01-01 00:48:38,37,taxi
2017-01-01 00:48:39,61,taxi
2017-01-01 00:48:39,25,taxi
2017-01-01 00:48:40,188,taxi
2017-01-01 00:48:41,7,taxi
2017-01-01 00:48:41,97,taxi
2017-01-01 00:48:41,37,taxi
2017-01-01 00:48:41,75,taxi
2017-01-01 00:48:41,179,taxi
2017-01-01 00:48:45,95,taxi
2017-01-01 00:48:47,112,taxi
2017-01-01 00:48:47,80,taxi
2017-01-01 00:48:47,112,taxi
2017-01-01 00:48:48,226,taxi
2017-01-01 00:48:48,69,taxi
2017-01-01 00:48:48,112,taxi
2017-01-01 00:48:48,41,taxi
2017-01-01 00:48:49,7,taxi
2017-01-01 00:48:53,129,taxi
2017-01-01 00:48:53,77,taxi
2017-01-01 00:48:55,42,taxi
2017-01-01 00:48:55,36,taxi
2017-01-01 00:48:56,37,taxi
2017-01-01 00:48:56,33,taxi
2017-01-01 00:48:57,17,taxi
2017-01-01 00:48:57,33,taxi
2017-01-01 00:48:58,112,taxi
2017-01-01 00:48:58,7,taxi
2017-01-01 00:48:58,146,taxi
2017-01-01 00:48:58,255,taxi
2017-01-01 00:48:59,7,taxi
2017-01-01 00:49:00,173,taxi
2017-01-01 00:49:02,42,taxi
2017-01-01 00:49:03,256,taxi
2017-01-01 00:49:04,7,taxi
2017-01-01 00:49:04,82,taxi
2017-01-01 00:49:06,256,taxi
2017-01-01 00:49:06,40,taxi
2017-01-01 00:49:06,18,taxi
2017-01-01 00:49:07,129,taxi
2017-01-01 00:49:07,129,taxi
2017-01-01 00:49:07,260,taxi
2017-01-01 00:49:08,181,taxi
2017-01-01 00:49:11,223,taxi
2017-01-01 00:49:12,49,taxi
2017-01-01 00:49:12,112,taxi
2017-01-01 00:49:13,260,taxi
2017-01-01 00:49:14,41,taxi
2017-01-01 00:49:15,49,taxi
2017-01-01 00:49:15,260,taxi
2017-01-01 00:49:16,7,taxi
2017-01-01 00:49:19,181,taxi
2017-01-01 00:49:20,49,taxi
2017-01-01 00:49:21,95,taxi
2017-01-01 00:49:22,75,taxi
2017-01-01 00:49:23,7,taxi
2017-01-01 00:49:26,228,taxi
2017-01-01 00:49:26,80,taxi
2017-01-01 00:49:27,14,taxi
2017-01-01 00:49:27,24,taxi
2017-01-01 00:49:27,40,taxi
2017-01-01 00:49:30,177,taxi
2017-01-01 00:49:30,116,taxi
2017-01-01 00:49:31,41,taxi
2017-01-01 00:49:33,66,taxi
2017-01-01 00:49:34,82,taxi
2017-01-01 00:49:34,42,taxi
2017-01-01 00:49:35,41,taxi
2017-01-01 00:49:35,223,taxi
2017-01-01 00:49:37,260,taxi
2017-01-01 00:49:38,61,taxi
2017-01-01 00:49:39,82,taxi
2017-01-01 00:49:39,36,taxi
2017-01-01 00:49:40,255,taxi
2017-01-01 00:49:41,226,taxi
2017-01-01 00:49:41,82,taxi
2017-01-01 00:49:42,146,taxi
2017-01-01 00:49:42,75,taxi
2017-01-01 00:49:43,210,taxi
2017-01-01 00:49:44,112,taxi
2017-01-01 00:49:47,7,taxi
2017-01-01 00:49:48,226,taxi
2017-01-01 00:49:49,82,taxi
2017-01-01 00:49:49,82,taxi
2017-01-01 00:49:49,36,taxi
2017-01-01 00:49:50,42,taxi
2017-01-01 00:49:51,226,taxi
2017-01-01 00:49:51,255,taxi
2017-01-01 00:49:52,188,taxi
2017-01-01 00:49:55,33,taxi
2017-01-01 00:49:55,112,taxi
2017-01-01 00:49:55,97,taxi
2017-01-01 00:49:56,33,taxi
2017-01-01 00:49:57,78,taxi
2017-01-01 00:49:58,61,taxi
2017-01-01 00:50:00,41,taxi
2017-01-01 00:50:02,75,taxi
2017-01-01 00:50:03,256,taxi
2017-01-01 00:50:03,256,taxi
